Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
3996	-42.0156	-57.73026	15.71466	0.257191	0.174882	0.149209	0.154768	0.0351288	0.0614284	0.0312219	0.295754	0.0099714	0.0718506	0.379137	0.231153	0.129313	0.554999	0.152042	0.0233015	0.21803	0.00465443	0.214264	0.137747	0.148581	0.0818036	0.123436	0.323796	1.40572	0.2622753	1.737725	0.360276	0.607813	0.856131	1.16805	1.64524	2.77565	0.7381695	6.625574	0.1382048	0.0706594	0.0480463	0.0409929	0.0425202	0.00965112	0.0168766	0.00857777	0.0812542	0.0027395	0.0197399	0.104162	0.063506	0.0355268	0.152478	0.0417712	0.00640175	0.0599006	0.00127874	0.0588659	0.0378441	0.0408203	0.0224744	0.0339122	0.233477	0.766523	0.2334766	3.639865
4032	-34.85425	-51.86263	17.00838	0.0200714	0.0203587	0.0175783	0.00923904	0.00319773	0.0199628	0.000497863	0.0153684	0.00504977	0.040102	0.0469177	0.0594613	0.0701053	0.0554038	0.0460683	0.0758275	0.0545938	0.0553066	0.0641761	0.00692379	0.0563944	0.00636141	0.0408744	1.76679	0.539924	0.3819605	1.618039	0.0604132	0.254422	0.652445	1.5327	3.93048	16.5527	2.029328	4.236143	1.963382	0.025412	0.0257757	0.0222555	0.0116974	0.00404857	0.0252744	0.000630334	0.0194577	0.0063934	0.0507723	0.0594015	0.0752826	0.0887589	0.0701455	0.0583262	0.0960036	0.06912	0.0700225	0.0812519	0.00876606	0.0713997	0.00805405	0.0517502	0.671901	0.328099	0.6719006	0.7898403
4068	-42.09154	-62.03598	19.94444	0.0448643	0.0117402	0.0581251	0.046757	0.0606889	0.0743212	0.00125454	0.0659314	0.00274358	0.063815	0.00430639	0.0676409	0.148759	0.095055	0.0177074	0.0663765	0.0881168	0.0830517	0.00416635	0.0386021	0.00722134	0.0703259	0.117115	0.766586	1.14005	0.5156726	1.484327	0.385608	0.628294	0.865029	1.15603	1.59161	2.5933	0.689036	2.87843	0.403449	0.0362193	0.00947794	0.0469248	0.0377473	0.0489946	0.06	0.0010128	0.0532269	0.00221491	0.0515183	0.00347658	0.054607	0.120094	0.0767386	0.0142953	0.0535863	0.0711374	0.0670483	0.00336353	0.0311637	0.00582984	0.0567746	0.0945481	0.730763	0.269237	0.7307633	1.238686
4104	-43.72381	-60.01643	16.29263	0.0546544	0.0221105	0.000469738	0.0534453	0.010959	0.00206469	0.000748951	0.0350316	0.000322785	0.010121	0.0171174	0.00715349	0.0865609	0.0260893	0.0031754	0.114366	0.01203	0.0289115	0.00165808	0.0841359	0.0255811	0.0219546	0.00831759	2.06461	0.361233	0.4367392	1.563261	0.0374561	0.201513	0.606674	1.64833	4.96246	26.698	2.374983	3.579392	3.429275	0.087171	0.0352651	0.000749208	0.0852424	0.017479	0.00329308	0.00119454	0.0558736	0.000514825	0.0161424	0.0273014	0.0114094	0.13806	0.0416112	0.0050646	0.182408	0.0191872	0.0461123	0.00264456	0.134192	0.0408006	0.0350165	0.0132661	0.366717	0.633283	0.3667167	0.6269794
4140	-43.00797	-57.47022	14.46224	0.00495262	0.0756804	0.00133505	0.0203336	0.0486708	0.0280246	0.0288561	0.0440605	0.00122009	0.0735755	0.0400254	0.0653482	0.0269015	0.0577167	0.00263377	0.0663594	0.00651118	0.0141419	0.0142849	0.00153123	0.0153571	0.19475	0.0180527	2.48643	0.108143	0.6413118	1.358688	0.0253383	0.16654	0.571647	1.74933	6.00456	39.4659	2.657594	2.118608	13.79528	0.00582439	0.0890019	0.00157006	0.0239127	0.057238	0.0329576	0.0339355	0.0518162	0.00143485	0.0865265	0.0470708	0.076851	0.0316368	0.0678762	0.00309738	0.0780402	0.0076573	0.0166312	0.0167993	0.00180076	0.0180603	0.22903	0.0212304	0.543735	0.456265	0.5437347	0.8503232
4176	-44.83234	-59.88957	15.05723	0.00801337	0.0391689	0.0181258	0.100737	0.021824	0.164384	0.00768653	0.163852	0.0269539	0.0816015	0.0543796	0.0452174	0.0144938	0.162989	0.0736229	0.00794463	0.102812	0.0344807	0.0142239	0.144949	0.173426	0.257675	0.0301204	2.18395	0.289633	0.3798594	1.620141	0.084627	0.299877	0.686777	1.45608	3.3347	11.8166	1.78562	4.265106	4.524237	0.00458252	0.0223991	0.0103654	0.0576075	0.0124803	0.0940046	0.00439562	0.0937001	0.0154139	0.0466646	0.0310975	0.025858	0.00828842	0.093207	0.042102	0.00454321	0.058794	0.0197181	0.00813405	0.0828903	0.0991754	0.147354	0.0172247	0.788946	0.211054	0.788946	1.748681
4212	-38.20208	-55.00713	16.80505	0.103596	0.173753	0.0182431	0.152874	0.457333	0.111837	0.0215368	0.224766	0.00877557	0.251181	0.239338	0.299341	0.0511304	0.00666808	0.042864	0.0080682	0.244872	0.150238	0.0110361	0.0511741	0.0884702	0.108508	0.0236254	0.190771	1.48554	0.5127326	1.487267	0.0378264	0.202482	0.607583	1.64587	4.93871	26.4366	2.367869	2.900669	0.07705133	0.0363594	0.0609823	0.00640282	0.0536544	0.160511	0.0392517	0.00755882	0.0788866	0.00307998	0.0881577	0.084001	0.10506	0.0179453	0.00234031	0.015044	0.00283171	0.0859433	0.0527293	0.00387338	0.0179607	0.0310506	0.0380832	0.00829186	0.769756	0.230244	0.769756	2.84923
4248	-41.89205	-61.95262	20.06057	0.00108514	0.00272104	0.00612183	0.00133417	0.0292686	0.00064455	0.00652189	0.0169387	0.00299889	0.00303344	0.0337471	0.0242724	0.0124129	0.00772281	0.0179143	0.00712347	0.0282698	0.00129422	0.00074347	0.00864082	0.0290695	0.0261549	0.00146187	1.17576	0.894545	1.216417	0.7835834	0.0608327	0.255282	0.653133	1.53108	3.91723	16.4385	2.024323	0.6441735	0.7886187	0.00402658	0.0100968	0.0227159	0.0049506	0.108605	0.00239169	0.0242004	0.0628532	0.0111278	0.011256	0.125223	0.0900661	0.0460599	0.0286565	0.0664734	0.0264326	0.104899	0.00480238	0.00275874	0.0320629	0.107866	0.0970511	0.00542446	0.327592	0.672408	0.3275921	0.2694957
4284	-39.13444	-58.82302	19.68858	0.0149468	0.039121	0.00684362	0.0123249	0.082775	0.00213187	0.0357692	0.00214324	0.0108186	0.0322473	0.0433832	0.011915	0.0505529	0.0213988	0.00925804	0.0293632	0.0289963	0.0302605	0.0182998	0.0252471	0.0368544	0.00156198	0.0241341	1.45447	0.727316	1.256006	0.7439941	0.0476267	0.22656	0.629259	1.58917	4.41383	20.9966	2.201284	0.5923492	1.19987	0.0262065	0.0685915	0.011999	0.0216094	0.145131	0.00373784	0.0627148	0.00375779	0.0189685	0.0565398	0.0760646	0.0208909	0.0886354	0.037519	0.0162323	0.0514831	0.0508398	0.0530563	0.0320855	0.0442662	0.0646176	0.00273866	0.0423148	0.351153	0.648847	0.3511533	0.570347
4320	-38.62464	-54.14069	15.51605	0.0782773	0.0572093	0.0389509	0.00278966	0.0634591	0.00465243	0.00483635	0.00698351	0.00709248	0.00472975	0.0132078	0.0149851	0.0998951	0.00567489	0.0247447	0.0143099	0.0156334	0.0498612	0.00681305	0.00167108	0.0298253	0.0108597	0.0203756	1.50703	0.695783	0.06968155	1.930318	0.219045	0.476844	0.793706	1.25991	2.09712	4.56527	1.097963	27.702	1.299566	0.135701	0.0991775	0.067525	0.00483613	0.110012	0.00806542	0.00838425	0.0121066	0.0122955	0.00819945	0.0228969	0.025978	0.173177	0.00983794	0.0428971	0.0248074	0.0271019	0.0864389	0.011811	0.00289697	0.0517048	0.0188263	0.035323	0.785924	0.214076	0.7859236	0.5768376
4356	-41.4508	-55.54292	14.09212	0.00613909	0.0118131	0.00565065	0.000123491	0.00112154	0.00302698	0.00488871	0.00616258	0.00023444	0.00652834	0.00717047	0.00151604	0.0131996	0.00242148	0.0021385	0.00886438	0.0274713	0.0846301	0.0112829	0.031071	0.00515039	0.0108243	0.0105254	1.1456	0.912637	0.1292401	1.87076	0.00373634	0.065475	0.427206	2.34079	15.273	267.642	4.041702	14.47507	0.7531612	0.0234357	0.045096	0.0215711	0.000471421	0.00428144	0.0115554	0.0186624	0.0235253	0.000894964	0.0249216	0.0273729	0.00578741	0.0503889	0.00924388	0.00816361	0.0338394	0.10487	0.323071	0.0430719	0.118612	0.0196614	0.0413213	0.0401803	0.92976	0.0702396	0.9297604	0.2619548
4392	-38.78531	-55.23789	16.45258	0.0139287	0.0854146	0.013723	0.0135841	0.00120232	0.0234682	0.0491296	0.0497023	0.00944179	0.05978	0.00268795	0.0394776	0.0444168	0.0688935	0.0657273	0.152681	0.0227679	0.0381375	0.0130422	0.0454381	0.00938997	0.0773101	0.0252535	1.44735	0.731591	0.1569958	1.843004	0.123454	0.360516	0.727392	1.37477	2.7738	8.10019	1.512579	11.73919	1.187014	0.0150646	0.0923802	0.0148422	0.0146919	0.00130037	0.0253821	0.0531361	0.0537556	0.0102118	0.0646551	0.00290716	0.042697	0.048039	0.0745118	0.0710874	0.165133	0.0246247	0.0412477	0.0141058	0.0491436	0.0101557	0.0836148	0.0273129	0.967148	0.0328517	0.9671483	0.9245985
4428	-39.12565	-56.89037	17.76472	0.0590737	0.0184994	0.00228688	0.00985765	0.0187364	0.017027	0.0328044	0.0813212	0.00214406	0.0318339	0.00469805	0.0419415	0.0813472	0.0169031	0.0287892	0.040054	0.0298412	0.0148559	0.0170258	0.0287722	0.0499817	0.0904023	0.0346473	1.11483	0.931103	0.2792506	1.720749	0.0806886	0.292988	0.681816	1.46667	3.41311	12.3933	1.820078	6.162026	0.7183927	0.0784674	0.0245727	0.00303765	0.0130939	0.0248875	0.0226169	0.043574	0.108019	0.00284794	0.0422849	0.0062404	0.0557107	0.108053	0.0224524	0.0382406	0.0532036	0.0396379	0.019733	0.0226153	0.0382181	0.0663905	0.120081	0.0460218	0.174279	0.825721	0.1742795	0.7528439
4464	-41.73055	-58.46435	16.73381	0.0149847	0.167503	0.0126311	0.0102276	0.0603347	0.449667	0.333629	0.0206002	0.0249762	0.000301637	0.0478682	0.176096	0.143998	0.236748	0.0945354	0.0809837	0.00931975	0.0601612	0.0816429	0.115332	0.238883	0.000620762	0.343505	0.415697	1.35058	0.1406194	1.859381	0.965077	0.982813	0.994606	1.00542	1.01749	1.03619	0.02570293	13.22279	0.1846745	0.00549989	0.0614793	0.00463604	0.00375388	0.0221448	0.165043	0.122453	0.00756095	0.00916708	0.000110711	0.0175692	0.0646332	0.0528521	0.0868943	0.0346976	0.0297237	0.00342066	0.0220811	0.0299656	0.0423305	0.0876781	0.00022784	0.126078	0.924122	0.0758779	0.9241221	2.72455
4500	-34.17087	-53.44069	19.26982	0.0147782	0.0653892	0.100537	0.0095665	0.061352	0.057117	0.0611236	0.0868753	0.00589916	0.000273227	0.0216836	0.0641633	0.312836	0.0572402	0.0127384	0.352947	0.0467341	0.0197816	0.175456	0.037675	0.349013	0.000706317	0.161329	0.856677	1.08599	0.6539541	1.346046	0.507867	0.71861	0.902046	1.10859	1.39157	1.96902	0.4899052	2.058319	0.4733051	0.00712129	0.0315096	0.0484467	0.00460988	0.0295642	0.0275234	0.0294541	0.0418633	0.00284267	0.000131662	0.0104489	0.0309189	0.150749	0.0275828	0.00613837	0.170077	0.0225201	0.0095323	0.0845485	0.0181547	0.168182	0.000340358	0.0777408	0.72911	0.27089	0.7291104	2.075214
4536	-35.43974	-51.30288	15.86313	0.00483675	0.0575442	0.0227321	0.148511	0.058458	0.264673	0.151494	0.122591	0.103742	0.092429	0.0844852	0.213891	0.134499	0.0605691	0.281265	0.0152777	0.0207544	0.113676	0.178525	0.134869	0.165325	0.057645	0.0417148	1.94203	0.434779	0.4878298	1.51217	0.289509	0.546325	0.828113	1.20756	1.83041	3.45413	0.8962944	3.09979	2.680028	0.00191213	0.0227492	0.00898679	0.0587114	0.0231104	0.104634	0.0598909	0.0484642	0.0410126	0.0365403	0.0333998	0.0845584	0.0531722	0.023945	0.111193	0.00603981	0.00820493	0.0449401	0.0705769	0.0533182	0.0653587	0.022789	0.0164913	0.649276	0.350724	0.649276	2.529508
4572	-43.14536	-57.01504	13.86968	0.0433552	0.0703239	0.107396	0.0311757	0.0500625	0.165112	0.0896589	0.0421192	0.0386235	0.0176721	0.0422094	0.0116041	0.00138055	0.108427	0.0761729	0.0351689	0.0186241	0.0594201	0.0301556	0.141926	0.155077	0.181481	0.052282	2.30283	0.218304	0.286257	1.713743	0.0432726	0.216211	0.620146	1.61252	4.62511	23.1093	2.270606	5.986729	6.329214	0.0276249	0.0448086	0.0684302	0.0198644	0.0318985	0.105205	0.0571284	0.0268373	0.0246099	0.0112602	0.0268948	0.00739383	0.000879652	0.0690869	0.0485354	0.0224087	0.0118668	0.037861	0.0192144	0.0904317	0.0988113	0.115635	0.0333128	0.826452	0.173548	0.8264515	1.569428
4608	-40.82467	-58.109	17.28433	0.00141952	0.00025359	0.000919542	0.0029587	0.00488643	0.0021732	0.00351525	0.00101161	0.00240949	0.00629588	0.00195262	0.0025265	0.0150793	0.00326741	0.0148272	0.00784175	0.000636504	0.000618943	0.00102651	0.00527553	0.0027583	0.000108149	0.00567414	1.11059	0.933648	0.6337764	1.366224	0.0187792	0.143902	0.546176	1.83091	6.94915	53.2504	2.874202	2.155687	0.7137083	0.016235	0.00290029	0.0105167	0.0338384	0.0558858	0.0248547	0.0402037	0.0115698	0.0275571	0.0720054	0.0223319	0.0288954	0.172461	0.0373691	0.169578	0.0896855	0.00727964	0.00707881	0.0117401	0.0603358	0.0315465	0.00123689	0.0648947	0.718205	0.281795	0.7182048	0.08743611
4644	-37.05153	-52.07154	15.02001	0.0592201	0.00525284	0.00584602	0.0218322	0.0611953	0.0403042	0.00304829	0.00414885	0.000542019	0.174687	0.00034759	0.124908	0.123459	0.103886	0.0115798	0.0578307	0.0137158	0.0185181	0.00786221	0.0473581	0.0612592	0.0863674	0.0517846	1.91989	0.448064	0.1497391	1.850261	0.0806277	0.29288	0.681737	1.46684	3.41437	12.4027	1.820624	12.35657	2.570916	0.0545831	0.00484154	0.00538827	0.0201227	0.0564037	0.0371483	0.00280961	0.003824	0.000499579	0.161009	0.000320373	0.115127	0.113792	0.0957513	0.0106731	0.0533025	0.0126418	0.0170681	0.00724659	0.0436499	0.0564626	0.0796048	0.0477298	0.222832	0.777168	0.2228325	1.084952
4680	-35.49791	-55.03502	19.53711	0.015625	0.0312385	0.000474753	0.0198759	0.0142008	0.00594144	0.0200878	0.0670399	0.000563611	0.130468	0.0405012	0.0697367	0.0189426	0.0127662	0.0215332	0.03089	0.0561105	0.0628332	0.0178861	0.00636191	0.035929	0.00496592	0.00985862	0.192783	1.48433	0.454171	1.545829	0.0401764	0.208523	0.61318	1.63084	4.79564	24.8902	2.324287	3.403627	0.07792708	0.0225198	0.0450232	0.00068425	0.0286467	0.0204672	0.00856324	0.028952	0.0966228	0.000812318	0.18804	0.0583733	0.10051	0.0273015	0.0183996	0.0310352	0.044521	0.0808706	0.0905598	0.0257788	0.00916926	0.0517836	0.00715725	0.014209	0.515052	0.484948	0.515052	0.6938307
4716	-34.96698	-52.56678	17.5998	0.0645289	0.0106971	0.000668201	0.0300098	0.0470289	0.00236411	0.0672327	0.119525	0.000678905	0.0740906	0.0730785	0.0220217	0.0701527	0.00783921	0.0245948	0.0248131	0.0877952	0.0878683	0.0298176	0.0469034	0.110085	0.0820504	0.0756897	1.65515	0.606911	0.4070784	1.592922	0.144559	0.389361	0.745071	1.34215	2.56831	6.91758	1.398463	3.913059	1.636302	0.0556508	0.00922534	0.000576267	0.0258809	0.0405585	0.00203885	0.0579826	0.10308	0.000585498	0.0638969	0.0630241	0.0189918	0.0605008	0.00676066	0.021211	0.0213992	0.075716	0.075779	0.0257152	0.0404502	0.0949391	0.0707615	0.065276	0.491308	0.508692	0.4913078	1.159533
4752	-40.31588	-59.80005	19.48417	0.0627748	0.142187	0.00504224	0.0199928	0.21542	0.0332762	0.0491621	0.0746502	0.00347117	0.0213935	0.089984	0.102404	0.0698732	0.034597	0.0281826	0.224651	0.143998	0.131271	0.0414745	0.00881273	0.176507	0.0403333	0.0140954	1.04319	0.974086	0.6471398	1.35286	0.500556	0.713547	0.900058	1.11104	1.40145	1.99778	0.5003893	2.090522	0.6425654	0.0362116	0.0820203	0.00290861	0.0115328	0.124265	0.0191954	0.0283592	0.0430619	0.00200234	0.0123408	0.0519072	0.0590718	0.0403063	0.0199573	0.0162571	0.12959	0.0830652	0.0757235	0.0239245	0.00508362	0.101818	0.0232663	0.00813091	0.326394	0.673606	0.3263942	1.733554
4788	-32.8077	-53.49966	20.69196	0.00284596	0.00319648	0.0286118	0.0317435	0.194527	0.0261862	0.000211533	0.0350581	0.0165143	0.137818	0.0404743	0.0309697	0.0488682	0.0518394	0.110752	0.0185832	0.0223161	0.0804055	0.121853	0.0368187	0.0184526	0.0160263	0.0761031	1.01589	0.990466	0.7533458	1.246654	0.610123	0.785864	0.927578	1.07808	1.27248	1.63901	0.3572644	1.654823	0.6154009	0.00247437	0.00277912	0.0248761	0.0275989	0.169128	0.0227671	0.000183914	0.0304807	0.014358	0.119823	0.0351897	0.0269261	0.0424876	0.0450709	0.0962918	0.0161569	0.0194023	0.0699072	0.105943	0.0320114	0.0160433	0.0139338	0.0661665	0.81427	0.18573	0.81427	1.150175
4824	-46.97676	-61.59213	14.61536	0.00762463	0.0306238	0.00485621	0.0279472	0.000396097	0.00992915	0.00784271	0.051696	7.42536e-05	0.00893837	0.0128606	0.0124068	0.0322142	0.00847106	0.00162494	0.00697546	0.052578	0.00204973	0.0150668	0.0389854	0.0247435	0.021097	0.0187509	1.72858	0.562854	0.6238406	1.376159	0.000548562	0.0256869	0.319051	3.1343	38.9303	1822.95	5.428953	2.205947	1.842656	0.0191693	0.076992	0.0122091	0.0702628	0.000995838	0.0249631	0.0197176	0.12997	0.000186683	0.0224722	0.0323331	0.0311923	0.0809906	0.0212973	0.00408531	0.0175372	0.132187	0.00515326	0.0378799	0.0980142	0.0622082	0.0530404	0.0471421	0.467881	0.532119	0.4678806	0.3977529
4860	-34.49219	-49.06032	14.56813	0.00763804	0.00229955	0.00727934	0.000208922	0.00434834	0.00573631	0.00361402	0.00114922	0.00045382	0.0158065	0.0130711	0.0455958	0.0255114	0.00842175	0.0104309	0.0102972	0.011838	0.0120319	0.0192619	0.0014579	0.00597809	0.0184984	0.00733764	2.10463	0.337224	0.1785306	1.821469	0.0430212	0.215597	0.619597	1.61395	4.63828	23.2444	2.27482	10.20256	3.744622	0.0320568	0.0096512	0.0305513	0.000876842	0.0182499	0.0240752	0.015168	0.00482326	0.00190468	0.0663397	0.0548595	0.191365	0.107071	0.035346	0.0437783	0.0432173	0.0496838	0.0504976	0.0808421	0.0061188	0.02509	0.0776376	0.030796	0.941295	0.0587053	0.9412947	0.2382661
4896	-45.82938	-62.88427	17.05489	0.0134842	0.00655042	0.0397922	0.0482045	0.0219716	0.0232453	0.00188032	0.0293044	0.00798572	0.00256927	0.0331883	0.0637213	0.0144191	0.0252488	0.0274462	0.0112229	0.0728831	0.0245068	0.0366491	0.00670332	0.0194917	0.0452232	0.0109324	0.470908	1.31746	0.1045753	1.895425	0.0802213	0.292159	0.681213	1.46797	3.42279	12.4655	1.824278	18.12498	0.2144627	0.022986	0.0111663	0.0678325	0.0821727	0.0374542	0.0396256	0.00320533	0.0499543	0.013613	0.00437975	0.0565751	0.108624	0.0245798	0.0430408	0.0467867	0.0191313	0.124242	0.041776	0.0624746	0.0114269	0.0332268	0.0770906	0.0186361	0.987823	0.0121766	0.9878234	0.5866244
4932	-42.10689	-54.93029	12.82339	0.0371654	0.108304	0.0645547	0.114973	0.00795318	0.0980678	0.181591	0.0133044	0.0262211	0.20367	0.0839353	0.0379714	0.0966823	0.0692026	0.113826	0.0709841	0.131319	0.0079286	0.142588	0.0418939	0.138694	0.0326239	0.0750025	2.53525	0.0788487	0.4747051	1.525295	0.0705115	0.274343	0.667971	1.49707	3.64508	14.1821	1.917564	3.213142	19.29203	0.0195767	0.0570484	0.0340038	0.0605611	0.00418929	0.0516566	0.0956518	0.00700804	0.0138118	0.107282	0.0442124	0.0200012	0.0509268	0.036452	0.0599571	0.0373904	0.0691717	0.00417634	0.0751072	0.0220674	0.073056	0.0171844	0.0395071	0.517285	0.482715	0.5172852	1.898455
4968	-40.84076	-60.66157	19.82081	0.0515409	0.00447985	0.0149701	0.00795042	0.014979	0.0554519	0.0410588	0.0147967	0.0955053	0.0264621	0.0312455	0.0797824	0.0362912	0.01303	0.0295707	0.00739577	0.000461654	0.00177574	0.0373327	0.00198849	0.0541304	0.00459069	0.011333	1.63761	0.617433	0.8385636	1.161436	0.28287	0.540179	0.825195	1.21183	1.85124	3.53519	0.9130684	1.385031	1.591375	0.0810234	0.00704242	0.0235333	0.0124982	0.0235474	0.0871716	0.0645454	0.0232608	0.150136	0.041599	0.0491186	0.12542	0.0570506	0.0204835	0.0464858	0.0116263	0.00072573	0.0027915	0.0586878	0.00312596	0.0850941	0.00721667	0.0178157	0.972088	0.0279122	0.9720878	0.6361235
5004	-40.17593	-56.972	16.79607	0.0468906	0.00608441	0.00140368	0.0437574	0.0115393	0.0623676	0.0998149	0.0351829	0.00933414	0.00918153	0.00234734	0.0550097	0.00806252	0.0635183	0.0422559	0.0268158	0.00651773	0.0037201	0.000498841	0.00821792	0.0286659	0.00573354	0.0727539	2.13921	0.316474	0.6307644	1.369236	0.0434885	0.216736	0.620616	1.6113	4.6139	22.9946	2.267008	2.170756	4.055715	0.0721755	0.00936533	0.00216059	0.0673528	0.0177616	0.0959982	0.153638	0.0541547	0.0143674	0.0141325	0.0036131	0.0846728	0.0124101	0.0977694	0.0650418	0.0412758	0.0100323	0.00572611	0.000767833	0.0126493	0.0441236	0.00882525	0.111985	0.614719	0.385281	0.6147191	0.649674
5040	-42.60247	-60.75553	18.15306	0.0331378	0.0105437	0.011146	0.0479659	0.0519904	0.101658	0.0521998	0.011168	0.0130221	0.0718039	0.0937355	0.157647	0.178229	0.0195797	0.0394677	0.0235123	0.00703696	0.0287555	0.155408	0.0167545	0.130193	0.0823946	0.0193218	1.9263	0.444217	0.6505225	1.349477	0.304027	0.559519	0.834301	1.19861	1.78725	3.28918	0.8609138	2.074452	2.601842	0.0244258	0.00777174	0.00821568	0.0353556	0.038322	0.0749322	0.0384764	0.00823191	0.00959855	0.0529265	0.0690923	0.116201	0.131372	0.0144321	0.0290916	0.0173308	0.00518693	0.0211956	0.114551	0.0123497	0.0959652	0.0607329	0.0142421	0.238794	0.761206	0.2387943	1.356672
5076	-38.23745	-56.49125	18.2538	0.0909475	0.05184	0.0159796	0.0730656	0.0424031	0.0358408	0.0575395	0.0239992	0.051906	0.0772628	0.173402	0.0474806	0.114823	0.0432431	0.169863	0.0780864	0.0579771	0.102046	0.0373359	0.048516	0.0633131	0.0175609	0.11268	0.781639	1.13102	0.2422971	1.757703	0.416138	0.65208	0.875115	1.14271	1.53355	2.40305	0.633943	7.254329	0.4146568	0.0573037	0.0326631	0.0100684	0.0460368	0.0267171	0.0225824	0.0362542	0.0151213	0.0327047	0.0486814	0.109257	0.0299164	0.0723474	0.0272464	0.107027	0.0492003	0.0365299	0.0642963	0.0235244	0.0305687	0.039892	0.0110647	0.070997	0.751684	0.248316	0.7516839	1.587112
5112	-37.21043	-54.06688	16.85645	0.00437156	0.0123102	0.00125827	0.0149478	0.0082143	0.0178019	0.000563114	0.0186431	0.012527	0.00837653	0.0200971	0.0317358	0.0290648	0.0169673	0.0135575	0.0189767	0.00564958	0.00453082	0.0131234	0.0134911	0.00900856	0.00452454	0.032592	1.28911	0.826536	0.2071603	1.79284	0.0655929	0.264837	0.660663	1.51363	3.77591	15.2455	1.969847	8.654358	0.9357889	0.0139965	0.0394138	0.00402862	0.0478586	0.0262998	0.0569967	0.00180293	0.05969	0.0401078	0.0268192	0.0643451	0.101609	0.093057	0.0543244	0.043407	0.0607578	0.0180883	0.0145064	0.0420175	0.0431946	0.0288428	0.0144863	0.10435	0.432948	0.567052	0.4329483	0.312333
5148	-29.54664	-50.18082	20.63418	0.00336261	0.017104	0.00438402	0.070491	0.00958601	0.000223081	0.0115929	0.00561741	0.0223971	0.131854	0.0831907	0.0877949	0.114221	0.0590856	0.0574557	0.01497	0.0254353	0.00104425	0.0647245	0.0463534	0.0301004	0.0324897	0.166044	1.31542	0.810746	1.206349	0.7936512	0.244925	0.503535	0.807307	1.23869	1.98596	4.08288	1.017215	0.6578953	0.9734922	0.0031737	0.0161431	0.00413774	0.0665309	0.00904749	0.000210549	0.0109416	0.00530184	0.0211389	0.124447	0.0785173	0.0828628	0.107804	0.0557663	0.054228	0.0141291	0.0240064	0.000985586	0.0610884	0.0437494	0.0284095	0.0306645	0.156716	0.67659	0.32341	0.6765903	1.059521
5184	-37.83005	-54.61805	16.78799	0.132738	0.00557747	0.00678642	0.0209794	0.0103302	0.000217923	0.028201	0.0129111	0.0402306	0.0305729	0.0107373	0.02278	0.0782177	0.0826101	0.0256373	0.0336478	0.0993666	0.00664457	0.115758	0.056299	0.082543	0.0124428	0.050853	1.3353	0.798818	0.1337449	1.866255	0.24154	0.50013	0.8056	1.24131	1.99948	4.14009	1.027277	13.95384	1.002958	0.137398	0.00577328	0.00702469	0.021716	0.0106929	0.000225574	0.0291911	0.0133644	0.041643	0.0316462	0.0111143	0.0235798	0.0809639	0.0855105	0.0265374	0.0348291	0.102855	0.00687785	0.119822	0.0582756	0.085441	0.0128796	0.0526384	0.359241	0.640759	0.3592409	0.9660819
5220	-37.92994	-51.46911	13.53917	0.0229187	0.0249134	0.00363716	0.0128616	0.000858694	0.000622277	0.00820209	0.00470952	0.0164812	0.0117816	0.00331729	0.0202972	0.0308194	0.00706029	0.00234204	0.00485224	0.0216589	0.00425082	0.0465043	0.0231962	0.0247466	0.0352479	0.0209361	2.02569	0.384583	0.0743618	1.925638	0.0541806	0.241264	0.641725	1.5583	4.14484	18.4568	2.108059	25.89553	3.160347	0.06507	0.0707335	0.0103265	0.0365164	0.00243798	0.00176675	0.0232872	0.0133711	0.0467928	0.0334498	0.00941837	0.0576271	0.0875014	0.0200454	0.00664946	0.0137763	0.0614932	0.0120688	0.132034	0.0658579	0.07026	0.100075	0.0594412	0.524768	0.475232	0.5247683	0.3522154
